new_customer,income_verification,language,age,gender,country,amount,loan_duration,use_of_loan,education,marital_status,nr_dependants,employment_status,employment_duration,work_experience,occupation,home_ownership,income,existing_debt,total_debt,debt_to_income,disposable_income,credit_score_microL,credit_score_equifax,credit_score_ee_mini,nr_previous_loans,amount_previous_loans,previous_repayments,previous_early_repayments,previous_early_repayments_count,default,credit_score_fi_asiakas_c,credit_score_fi_asiakas_n
1,expenses_verified,estonian,46,female,EE,1400.0,60,loan_consolidation,higher,cohabitant,1.0,fully,MoreThan5Years,MoreThan25Years,education,tenant_furnished,539.0,8,246.0,31.35,248.0,,,,0,0.0,0.0,1400.0,1,0,,
0,expenses_verified,estonian,35,male,EE,3900.0,18,home_improvement,secondary,cohabitant,2.0,fully,MoreThan5Years,5To10Years,telecom,mortgage,2860.0,7,1802.0,36.54,925.0,,,,1,3000.0,813.45,3900.0,1,0,,
1,expenses_verified,estonian,28,male,EE,1200.0,48,loan_consolidation,higher,divorced,0.0,fully,MoreThan5Years,5To10Years,energy,tenant_furnished,1750.0,12,970.0,47.6,850.0,,,,1,4200.0,0.0,0.0,0,0,,
0,expenses_verified,estonian,39,male,EE,3000.0,48,loan_consolidation,secondary,cohabitant,2.0,fully,UpTo3Years,15To25Years,other,mortgage,850.0,10,595.0,44.71,131.0,,,,1,1200.0,607.5,0.0,0,0,,
1,expenses_verified,estonian,48,male,EE,3000.0,24,home_improvement,higher,cohabitant,0.0,fully,MoreThan5Years,MoreThan25Years,civil_service,living_with_parents,994.0,10,635.0,25.25,215.0,,,,0,0.0,0.0,0.0,0,1,,
1,expenses_verified,estonian,25,male,EE,200.0,24,other,secondary,single,0.0,fully,UpTo2Years,2To5Years,transport,tenant_furnished,650.0,2,195.0,4.0,444.0,,,1000.0,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,russian,57,female,EE,2000.0,36,loan_consolidation,higher,cohabitant,0.0,fully,MoreThan5Years,MoreThan25Years,transport,owner,688.0,5,233.0,12.06,460.0,,,,0,0.0,0.0,0.0,0,1,,
1,expenses_verified,estonian,33,female,EE,1500.0,36,loan_consolidation,basic,cohabitant,3.0,fully,UpTo1Year,10To15Years,processing,council_house,692.0,6,283.0,21.1,346.0,,,,0,0.0,0.0,0.0,0,1,,
1,expenses_verified,russian,22,male,EE,3000.0,36,loan_consolidation,secondary,single,0.0,fully,UpTo1Year,2To5Years,processing,tenant_furnished,684.0,9,169.0,18.13,391.0,,,,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,estonian,28,female,EE,1000.0,12,vehicle,higher,cohabitant,1.0,fully,UpTo2Years,10To15Years,other,joint_ownership,825.0,9,444.0,36.61,288.0,,,,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,estonian,51,female,EE,2500.0,48,loan_consolidation,basic,cohabitant,0.0,fully,MoreThan5Years,MoreThan25Years,processing,owner,621.0,10,253.0,34.94,387.0,,,,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,russian,36,female,EE,2300.0,24,loan_consolidation,secondary,cohabitant,2.0,fully,UpTo1Year,5To10Years,other,owner,440.0,11,123.0,37.27,188.0,,,,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,estonian,22,male,EE,850.0,24,loan_consolidation,secondary,single,0.0,fully,UpTo1Year,LessThan2Years,transport,tenant_furnished,496.0,6,299.0,10.69,253.0,,,,0,0.0,0.0,0.0,0,1,,
1,expenses_verified,russian,25,male,EE,5100.0,48,loan_consolidation,secondary,single,0.0,fully,MoreThan5Years,5To10Years,processing,owner,1224.0,13,1034.0,44.85,401.0,,,,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,estonian,30,male,EE,1300.0,12,loan_consolidation,secondary,single,0.0,fully,UpTo3Years,10To15Years,telecom,tenant_furnished,1063.0,10,990.0,26.53,481.0,,,,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,russian,38,male,EE,700.0,6,loan_consolidation,secondary,divorced,1.0,fully,UpTo2Years,15To25Years,construction,mortgage,1248.0,6,495.0,17.23,627.0,,,,0,0.0,0.0,0.0,0,1,,
1,expenses_verified,estonian,23,female,EE,750.0,48,travel,vocational,cohabitant,1.0,fully,UpTo1Year,5To10Years,telecom,owner,412.0,6,301.0,14.81,193.0,,,,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,estonian,54,male,EE,5000.0,24,other,secondary,cohabitant,1.0,self_employed,MoreThan5Years,15To25Years,agriculture,joint_ownership,2100.0,4,741.0,36.14,1100.0,,,,0,0.0,0.0,0.0,0,0,,
0,expenses_verified,spanish,32,unknown,ES,530.0,36,unknown,higher,unknown,,not_specified,UpTo3Years,,unknown,owner,1300.0,14,2029.47,0.0,0.0,M1,B,,1,530.0,105.34,0.0,0,1,,
0,unverified,estonian,50,male,EE,1275.0,36,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,mortgage,760.0,4,388.33,0.0,0.0,M,,1000.0,3,8514.0,968.18,0.0,0,1,,
1,unverified,estonian,25,male,EE,2125.0,60,unknown,vocational,unknown,,not_specified,UpTo5Years,,unknown,owner,1000.0,3,484.38,0.0,0.0,M,,1000.0,1,2870.0,257.07,0.0,0,0,,
0,unverified,estonian,36,male,EE,530.0,60,unknown,basic,unknown,,not_specified,UpTo5Years,,unknown,owner,1867.0,6,398.1,0.0,0.0,M,,1000.0,1,6500.0,6811.45,0.0,0,1,,
0,expenses_verified,estonian,54,male,EE,1165.0,36,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,living_with_parents,870.0,2,221.98,0.0,0.0,M,,1000.0,1,1676.0,167.45,0.0,0,1,,
1,expenses_verified,estonian,39,male,EE,2000.0,24,home_improvement,vocational,married,0.0,fully,UpTo2Years,10To15Years,agriculture,owner,591.0,2,90.0,18.61,391.0,,,,0,0.0,0.0,0.0,0,1,,
1,expenses_verified,estonian,24,female,EE,1200.0,12,home_improvement,secondary,cohabitant,2.0,fully,UpTo2Years,5To10Years,retail,mortgage,580.0,6,129.0,23.97,335.0,,,,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,estonian,54,female,EE,1000.0,9,travel,higher,cohabitant,1.0,fully,MoreThan5Years,MoreThan25Years,education,mortgage,633.0,6,90.0,32.07,419.0,,,,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,estonian,39,male,EE,6000.0,36,business,higher,cohabitant,3.0,fully,UpTo1Year,15To25Years,energy,mortgage,1710.0,8,933.0,18.6,529.0,,,,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,estonian,45,female,EE,3200.0,48,other,secondary,cohabitant,1.0,fully,MoreThan5Years,MoreThan25Years,processing,owner,563.0,9,362.0,32.68,327.0,,,,0,0.0,0.0,0.0,0,1,,
1,expenses_verified,estonian,21,male,EE,1500.0,36,vehicle,secondary,single,0.0,fully,UpTo1Year,LessThan2Years,construction,living_with_parents,425.0,4,189.0,26.82,257.0,,,,0,0.0,0.0,0.0,0,0,,
0,expenses_verified,estonian,24,female,EE,3000.0,60,travel,higher,cohabitant,0.0,fully,,5To10Years,finance,owner,542.0,8,240.0,21.77,258.0,,,,3,2611.4529,955.5612,0.0,0,0,,
1,expenses_verified,estonian,48,female,EE,3000.0,36,loan_consolidation,secondary,cohabitant,0.0,fully,MoreThan5Years,15To25Years,healthcare,living_with_parents,480.0,10,165.0,32.92,187.0,,,,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,estonian,24,male,EE,1300.0,12,loan_consolidation,vocational,single,0.0,fully,UpTo4Years,5To10Years,construction,joint_ownership,600.0,9,210.0,35.0,265.0,,,,0,0.0,0.0,0.0,0,1,,
1,expenses_verified,russian,21,male,EE,3000.0,36,loan_consolidation,secondary,single,0.0,fully,UpTo3Years,2To5Years,telecom,living_with_parents,577.0,7,43.0,21.49,410.0,,,,0,0.0,0.0,0.0,0,1,,
1,expenses_verified,estonian,33,male,EE,3760.0,36,loan_consolidation,secondary,cohabitant,3.0,fully,UpTo2Years,15To25Years,transport,mortgage,1900.0,12,1533.0,8.37,356.0,,,,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,estonian,43,male,EE,3000.0,36,loan_consolidation,secondary,cohabitant,3.0,fully,MoreThan5Years,10To15Years,construction,living_with_parents,948.0,8,749.0,13.08,296.0,,,,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,estonian,22,female,EE,3000.0,36,loan_consolidation,secondary,single,0.0,fully,UpTo1Year,2To5Years,catering,tenant_furnished,467.0,8,0.0,23.77,356.0,,,,0,0.0,0.0,0.0,0,1,,
1,expenses_verified,estonian,41,male,EE,2000.0,24,other,secondary,cohabitant,2.0,fully,UpTo2Years,15To25Years,telecom,tenant_furnished,975.0,4,498.0,35.49,381.0,,,,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,russian,29,male,EE,1700.0,24,home_improvement,basic,single,0.0,fully,UpTo2Years,5To10Years,transport,owner,979.0,6,499.0,17.06,398.0,,,,1,1300.0,90.9,0.0,0,1,,
0,expenses_verified,spanish,46,unknown,ES,530.0,36,unknown,primary,unknown,,not_specified,UpTo5Years,,unknown,mortgage,1218.0,7,1088.58,0.0,0.0,M5,A,,4,10752.0,4156.1,0.0,0,1,,
1,expenses_verified,finnish,48,male,FI,2125.0,60,unknown,higher,unknown,,not_specified,MoreThan5Years,,unknown,owner,1900.0,4,550.0,0.0,0.0,M,,,0,0.0,0.0,0.0,0,0,,3.0
1,unverified,estonian,30,male,EE,530.0,60,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,owner,800.0,0,0.0,0.0,0.0,M,,900.0,0,0.0,0.0,7100.0,2,1,,
1,expenses_verified,finnish,58,male,FI,2125.0,60,unknown,vocational,unknown,,not_specified,MoreThan5Years,,unknown,tenant_furnished,2200.0,1,149.48,0.0,0.0,M,,,1,3412.0,167.77,0.0,0,1,,4.0
0,expenses_verified,spanish,46,male,ES,530.0,36,unknown,basic,unknown,,not_specified,UpTo3Years,,unknown,joint_tenant,1700.0,2,243.25,0.0,0.0,M4,C,,1,530.0,312.25,0.0,0,1,,
0,expenses_verified,estonian,25,male,EE,530.0,36,unknown,primary,unknown,,not_specified,UpTo5Years,,unknown,tenant_furnished,615.0,8,418.65,0.0,0.0,M,,900.0,4,6064.0,1351.17,0.0,0,1,,
1,expenses_verified,finnish,61,male,FI,8610.0,36,unknown,secondary,unknown,,not_specified,Other,,unknown,owner,2100.0,3,548.21,0.0,0.0,M,,,1,2352.0,209.44,0.0,0,1,,3.0
0,unverified,estonian,44,male,EE,530.0,60,unknown,primary,unknown,,not_specified,UpTo5Years,,unknown,owner,392.0,2,139.02,0.0,0.0,M,,1000.0,2,4780.0,833.43,0.0,0,1,,
1,unverified,estonian,34,male,EE,2125.0,60,unknown,vocational,unknown,,not_specified,UpTo3Years,,unknown,living_with_parents,900.0,0,0.0,0.0,0.0,M,,800.0,0,0.0,0.0,0.0,0,1,,
0,expenses_verified,estonian,38,female,EE,740.0,60,unknown,higher,unknown,,not_specified,UpTo1Year,,unknown,tenant_furnished,700.0,1,299.58,0.0,0.0,M,,700.0,1,7100.0,8131.19,0.0,0,0,,
1,expenses_verified,estonian,40,male,EE,3185.0,60,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,mortgage,3500.0,1,390.0,0.0,0.0,M,,800.0,0,0.0,0.0,0.0,0,0,,
0,expenses_verified,spanish,23,unknown,ES,1700.0,60,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,living_with_parents,1000.0,1,44.48,0.0,0.0,M1,C,,1,530.0,312.59,0.0,0,1,,
0,expenses_verified,finnish,66,male,FI,4465.0,36,unknown,higher,unknown,,not_specified,UpTo5Years,,unknown,tenant_furnished,2818.0,2,282.4,0.0,0.0,M,,,2,6700.0,709.94,0.0,0,1,,4.0
0,expenses_verified,spanish,32,female,ES,3185.0,48,unknown,secondary,unknown,,not_specified,UpTo4Years,,unknown,living_with_parents,1200.0,0,0.0,0.0,0.0,M3,A,,2,2590.0,3475.33,0.0,0,0,,
0,expenses_verified,finnish,36,male,FI,530.0,36,unknown,basic,unknown,,not_specified,MoreThan5Years,,unknown,mortgage,3068.0,8,1464.26,0.0,0.0,M,,,7,8705.0,7902.55,0.0,0,1,,3.0
1,expenses_verified,estonian,62,male,EE,2000.0,24,loan_consolidation,secondary,divorced,0.0,fully,UpTo2Years,MoreThan25Years,other,tenant_furnished,409.0,5,112.0,29.1,234.0,,,,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,estonian,38,male,EE,1000.0,12,loan_consolidation,higher,married,3.0,fully,MoreThan5Years,5To10Years,transport,owner,1500.0,11,752.0,22.87,658.0,,,,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,estonian,32,male,EE,1000.0,12,other,secondary,cohabitant,2.0,fully,MoreThan5Years,10To15Years,transport,mortgage,940.0,9,346.0,23.83,497.0,,,,0,0.0,0.0,0.0,0,0,,
1,unverified,spanish,66,male,ES,530.0,18,unknown,secondary,unknown,,not_specified,Retiree,,unknown,mortgage,1760.0,3,760.0,0.0,0.0,M1,B,,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,estonian,31,male,EE,2125.0,24,unknown,secondary,unknown,,not_specified,UpTo1Year,,unknown,joint_tenant,850.0,0,0.0,0.0,0.0,M,,1000.0,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,finnish,64,male,FI,7865.0,60,unknown,basic,unknown,,not_specified,MoreThan5Years,,unknown,owner,1461.0,2,227.14,0.0,0.0,M,,,1,3094.0,140.41,0.0,0,1,,2.0
0,unverified,estonian,19,male,EE,530.0,36,unknown,vocational,unknown,,not_specified,UpTo1Year,,unknown,living_with_parents,750.0,2,82.97,0.0,0.0,M,,1000.0,1,530.0,84.8,0.0,0,1,,
1,expenses_verified,finnish,33,male,FI,530.0,36,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,owner,3000.0,3,1700.0,0.0,0.0,M,,,0,0.0,0.0,530.0,1,1,,2.0
1,expenses_verified,finnish,67,male,FI,530.0,36,unknown,higher,unknown,,not_specified,UpTo4Years,,unknown,owner,970.0,3,533.13,0.0,0.0,M,,,1,530.0,31.38,0.0,0,1,,4.0
1,expenses_verified,finnish,59,male,FI,2870.0,36,unknown,higher,unknown,,not_specified,Retiree,,unknown,tenant_furnished,2450.0,1,160.0,0.0,0.0,M,,,0,0.0,0.0,0.0,0,1,,5.0
0,expenses_verified,finnish,46,male,FI,2230.0,36,unknown,primary,unknown,,not_specified,MoreThan5Years,,unknown,tenant_furnished,1750.0,2,392.17,0.0,0.0,M,,,1,2020.0,1193.66,0.0,0,1,,4.0
0,expenses_verified,spanish,22,male,ES,530.0,60,unknown,higher,unknown,,not_specified,UpTo5Years,,unknown,living_with_parents,850.0,1,83.01,0.0,0.0,M1,B,,1,530.0,317.06,0.0,0,1,,
1,unverified,finnish,32,male,FI,8610.0,60,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,mortgage,1500.0,2,308.29,0.0,0.0,M,,,1,2363.0,200.78,0.0,0,1,,3.0
0,unverified,estonian,35,female,EE,2125.0,36,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,owner,1500.0,4,296.49,0.0,0.0,M,,1000.0,4,14642.0,7463.4,0.0,0,0,,
1,unverified,estonian,23,male,EE,2445.0,60,unknown,vocational,unknown,,not_specified,UpTo5Years,,unknown,living_with_parents,850.0,0,0.0,0.0,0.0,M,,1000.0,0,0.0,0.0,0.0,0,1,,
1,unverified,russian,41,male,EE,10630.0,60,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,owner,850.0,1,159.0,0.0,0.0,M,,1000.0,0,0.0,0.0,0.0,0,1,,
1,expenses_verified,finnish,37,male,FI,3930.0,36,unknown,vocational,unknown,,not_specified,UpTo2Years,,unknown,owner,3350.0,4,700.0,0.0,0.0,M,,,0,0.0,0.0,0.0,0,1,,4.0
1,unverified,russian,44,male,EE,3185.0,60,unknown,vocational,unknown,,not_specified,UpTo5Years,,unknown,owner,1100.0,0,0.0,0.0,0.0,M,,1000.0,0,0.0,0.0,0.0,0,1,,
0,unverified,estonian,33,male,EE,530.0,36,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,other,620.0,0,0.0,0.0,0.0,M,,1000.0,2,1060.0,1102.35,0.0,0,1,,
0,expenses_verified,spanish,27,unknown,ES,530.0,60,unknown,vocational,unknown,,not_specified,UpTo5Years,,unknown,living_with_parents,1666.0,1,50.0,0.0,0.0,M5,B,,4,3550.0,4840.14,0.0,0,1,,
0,unverified,estonian,31,male,EE,530.0,36,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,living_with_parents,1300.0,6,352.64,0.0,0.0,M,,800.0,4,5305.0,2093.25,0.0,0,0,,
0,expenses_verified,spanish,27,unknown,ES,530.0,36,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,tenant_furnished,1198.0,1,89.09,0.0,0.0,M4,A,,1,1060.0,802.82,0.0,0,1,,
0,unverified,estonian,43,male,EE,1060.0,36,unknown,secondary,unknown,,not_specified,UpTo1Year,,unknown,tenant_furnished,1119.0,6,510.49,0.0,0.0,M,,600.0,6,11785.0,6060.91,0.0,0,1,,
1,unverified,estonian,42,male,EE,530.0,36,unknown,vocational,unknown,,not_specified,Other,,unknown,owner,500.0,2,161.8,0.0,0.0,M,,1000.0,1,1380.0,74.76,0.0,0,0,,
0,expenses_verified,finnish,55,male,FI,4250.0,36,unknown,higher,unknown,,not_specified,MoreThan5Years,,unknown,other,3800.0,1,239.02,0.0,0.0,M,,,1,3858.0,553.74,0.0,0,0,,2.0
1,expenses_verified,spanish,51,male,ES,530.0,36,unknown,higher,unknown,,not_specified,Retiree,,unknown,other,1750.0,1,350.0,0.0,0.0,M1,B,,1,530.0,657.81,0.0,0,1,,
1,expenses_verified,estonian,59,male,EE,10630.0,60,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,owner,1000.0,1,100.0,0.0,0.0,M,,1000.0,0,0.0,0.0,0.0,0,1,,
0,expenses_verified,estonian,26,male,EE,740.0,36,unknown,higher,unknown,,not_specified,UpTo1Year,,unknown,living_with_parents,1684.0,2,592.88,0.0,0.0,M,,1000.0,1,10630.0,5946.88,0.0,0,0,,
0,expenses_verified,spanish,67,unknown,ES,530.0,36,unknown,higher,unknown,,not_specified,UpTo3Years,,unknown,living_with_parents,800.0,3,447.83,0.0,0.0,M4,AA,,1,3080.0,1435.21,0.0,0,1,,
1,expenses_verified,finnish,43,female,FI,6375.0,36,unknown,vocational,unknown,,not_specified,MoreThan5Years,,unknown,owner,22000.0,1,100.0,0.0,0.0,M,,,0,0.0,0.0,0.0,0,1,,3.0
0,expenses_verified,estonian,37,male,EE,1590.0,36,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,mortgage,941.0,4,329.97,0.0,0.0,M,,1000.0,4,4880.0,3774.46,1000.0,1,0,,
1,expenses_verified,estonian,38,male,EE,7655.0,36,unknown,higher,unknown,,not_specified,MoreThan5Years,,unknown,tenant_furnished,3700.0,1,115.73,0.0,0.0,M,,1000.0,1,3303.0,164.3,0.0,0,1,,
1,expenses_verified,estonian,30,male,EE,1060.0,18,unknown,higher,unknown,,not_specified,UpTo5Years,,unknown,tenant_furnished,600.0,0,0.0,0.0,0.0,M,,1000.0,0,0.0,0.0,0.0,0,0,,
0,unverified,estonian,35,male,EE,1700.0,60,unknown,higher,unknown,,not_specified,MoreThan5Years,,unknown,owner,1087.0,9,448.76,0.0,0.0,M,,1000.0,18,14368.0375,8370.5793,0.0,0,1,,
0,expenses_verified,spanish,29,female,ES,530.0,36,unknown,vocational,unknown,,not_specified,MoreThan5Years,,unknown,living_with_parents,1400.0,3,96.68,0.0,0.0,M2,B,,5,2860.0,2892.24,0.0,0,1,,
0,expenses_verified,russian,58,male,EE,530.0,36,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,owner,946.0,9,714.2,0.0,0.0,M,,1000.0,5,7430.0,2144.68,0.0,0,1,,
1,expenses_verified,finnish,59,male,FI,4250.0,36,unknown,primary,unknown,,not_specified,MoreThan5Years,,unknown,mortgage,1500.0,2,560.0,0.0,0.0,M,,,0,0.0,0.0,0.0,0,1,,2.0
0,expenses_verified,spanish,45,unknown,ES,530.0,36,unknown,secondary,unknown,,not_specified,Retiree,,unknown,mortgage,2001.0,2,509.87,0.0,0.0,M4,B,,2,1060.0,665.78,0.0,0,1,,
0,unverified,finnish,36,male,FI,8930.0,36,unknown,vocational,unknown,,not_specified,UpTo5Years,,unknown,owner,1600.0,2,490.69,0.0,0.0,M,,,1,2125.0,459.64,0.0,0,1,,3.0
0,expenses_verified,spanish,31,male,ES,530.0,36,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,living_with_parents,700.0,1,77.09,0.0,0.0,M1,B,,1,530.0,223.23,0.0,0,1,,
0,expenses_verified,estonian,42,male,EE,530.0,36,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,living_with_parents,2000.0,3,427.33,0.0,0.0,M,,1000.0,1,3800.0,617.36,0.0,0,1,,
1,expenses_verified,finnish,55,male,FI,6375.0,60,unknown,vocational,unknown,,not_specified,MoreThan5Years,,unknown,mortgage,1600.0,0,0.0,0.0,0.0,M,,,0,0.0,0.0,0.0,0,1,,2.0
0,unverified,estonian,45,male,EE,1590.0,24,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,owner,650.0,2,239.9,0.0,0.0,M,,1000.0,3,7510.0,4205.45,0.0,0,0,,
1,expenses_verified,estonian,62,male,EE,530.0,36,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,owner,595.0,5,339.0,0.0,0.0,M,,1000.0,0,0.0,0.0,0.0,0,1,,
0,expenses_verified,spanish,38,male,ES,530.0,60,unknown,higher,unknown,,not_specified,MoreThan5Years,,unknown,living_with_parents,2600.0,2,431.86,0.0,0.0,M5,B,,1,530.0,83.23,0.0,0,1,,
1,expenses_verified,estonian,36,male,EE,2550.0,60,unknown,secondary,unknown,,not_specified,UpTo1Year,,unknown,owner,900.0,0,0.0,0.0,0.0,M,,1000.0,0,0.0,0.0,0.0,0,0,,
0,expenses_verified,russian,45,male,EE,3505.0,36,unknown,primary,unknown,,not_specified,UpTo5Years,,unknown,mortgage,2200.0,8,1175.89,0.0,0.0,M,,1000.0,3,8343.0,1513.26,0.0,0,0,,
0,unverified,estonian,46,male,EE,530.0,36,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,owner,538.0,4,275.0,0.0,0.0,M,,900.0,1,850.0,236.92,1230.0,3,0,,
1,expenses_verified,estonian,34,male,EE,3185.0,36,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,other,1100.0,0,0.0,0.0,0.0,M,,1000.0,0,0.0,0.0,0.0,0,1,,
1,unverified,russian,56,male,EE,1590.0,24,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,owner,600.0,2,231.93,0.0,0.0,M,,1000.0,1,740.0,71.17,0.0,0,0,,
0,expenses_verified,spanish,27,male,ES,530.0,12,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,tenant_furnished,1100.0,2,184.86,0.0,0.0,M2,B,,1,530.0,218.11,0.0,0,1,,
1,unverified,estonian,32,male,EE,530.0,60,unknown,primary,unknown,,not_specified,UpTo1Year,,unknown,tenant_furnished,800.0,0,0.0,0.0,0.0,M,,1000.0,0,0.0,0.0,0.0,0,0,,
0,expenses_verified,finnish,58,male,FI,6270.0,60,unknown,higher,unknown,,not_specified,Retiree,,unknown,tenant_furnished,1079.0,8,361.59,0.0,0.0,M,,,3,2165.0,1289.53,800.0,1,0,,3.0
0,expenses_verified,spanish,58,male,ES,530.0,36,unknown,basic,unknown,,not_specified,MoreThan5Years,,unknown,owner,1090.0,1,56.19,0.0,0.0,M4,B,,1,530.0,139.37,0.0,0,1,,
1,expenses_verified,estonian,41,female,EE,530.0,60,unknown,vocational,unknown,,not_specified,MoreThan5Years,,unknown,owner,1500.0,0,0.0,0.0,0.0,M,,1000.0,0,0.0,0.0,0.0,0,1,,
0,expenses_verified,estonian,26,male,EE,2445.0,60,unknown,primary,unknown,,not_specified,UpTo5Years,,unknown,owner,544.0,1,93.0,0.0,0.0,M,,1000.0,1,1590.0,1643.69,0.0,0,0,,
0,expenses_verified,finnish,48,male,FI,530.0,48,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,tenant_unfurnished,1715.0,18,1372.35,0.0,0.0,M,,,3,3610.0,3198.44,0.0,0,1,,3.0
1,expenses_verified,finnish,21,male,FI,2550.0,36,unknown,primary,unknown,,not_specified,UpTo1Year,,unknown,other,2400.0,0,0.0,0.0,0.0,M,,,0,0.0,0.0,0.0,0,1,,5.0
0,unverified,estonian,33,male,EE,3825.0,60,unknown,primary,unknown,,not_specified,MoreThan5Years,,unknown,owner,2595.0,14,1472.47,0.0,0.0,M,,1000.0,5,11676.0,6522.75,0.0,0,1,,
0,unverified,russian,45,male,EE,7545.0,36,unknown,vocational,unknown,,not_specified,UpTo1Year,,unknown,living_with_parents,1000.0,3,207.76,0.0,0.0,M,,1000.0,2,3526.0,394.17,0.0,0,1,,
0,unverified,russian,27,male,EE,3185.0,60,unknown,primary,unknown,,not_specified,MoreThan5Years,,unknown,owner,600.0,2,52.96,0.0,0.0,M,,1000.0,2,1270.0,221.62,0.0,0,1,,
1,expenses_verified,estonian,19,male,EE,530.0,60,unknown,secondary,unknown,,not_specified,Other,,unknown,living_with_parents,750.0,0,0.0,0.0,0.0,M,,1000.0,0,0.0,0.0,0.0,0,0,,
0,expenses_verified,spanish,53,male,ES,2230.0,36,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,living_with_parents,1100.0,1,73.87,0.0,0.0,M2,B,,1,530.0,224.44,0.0,0,1,,
0,expenses_verified,russian,33,male,EE,3720.0,36,unknown,secondary,unknown,,not_specified,UpTo1Year,,unknown,tenant_furnished,540.0,2,55.04,0.0,0.0,M,,700.0,2,1270.0,118.6,0.0,0,1,,
1,expenses_verified,estonian,19,male,EE,530.0,36,unknown,secondary,unknown,,not_specified,UpTo1Year,,unknown,tenant_furnished,635.0,2,75.49,0.0,0.0,M,,1000.0,1,530.0,33.15,0.0,0,1,,
0,unverified,estonian,47,male,EE,1590.0,60,unknown,secondary,unknown,,not_specified,MoreThan5Years,,unknown,owner,1067.0,4,260.45,0.0,0.0,M,,1000.0,2,1270.0,1394.27,0.0,0,1,,
0,expenses_verified,estonian,41,male,EE,530.0,48,unknown,secondary,unknown,,not_specified,UpTo5Years,,unknown,tenant_furnished,600.0,2,39.73,0.0,0.0,M,,1000.0,2,1060.0,115.69,0.0,0,1,,
